PAYMENT_ID;PAYMENT_DATE;CASH_FLOW;SUPPLIER_ID;ORDER_ID;EMPLOYEE_ID;WAREHOUSE_ID;PAYMENT_METHOD_ID
31348;2024-05-26 00:00:00;223.45;;31349;;;1
31349;2023-11-25 00:00:00;191.22;;31350;;;5
31350;2023-12-28 00:00:00;235.03;;31351;;;6
31351;2024-06-27 00:00:00;608.27;;31352;;;6
31352;2024-04-29 00:00:00;111.79;;31353;;;4
31353;2024-05-23 00:00:00;313.37;;31354;;;1
31354;2024-08-01 00:00:00;103.04;;31355;;;3
31355;2024-09-22 00:00:00;248.76;;31356;;;2
31356;2024-02-25 00:00:00;487.46;;31357;;;4
31357;2024-05-17 00:00:00;94.86;;31358;;;1
31358;2024-07-05 00:00:00;501.75;;31359;;;4
31359;2024-01-10 00:00:00;485.75;;31360;;;5
31360;2023-09-30 00:00:00;211.94;;31361;;;1
31361;2023-09-27 00:00:00;20.97;;31362;;;3
31362;2023-11-02 00:00:00;51.54;;31363;;;1
31363;2024-06-29 00:00:00;3.26;;31364;;;6
31364;2024-03-01 00:00:00;423.23;;31365;;;1
31365;2024-03-12 00:00:00;21.9;;31366;;;5
31366;2024-07-24 00:00:00;63.92;;31367;;;1
31367;2023-12-26 00:00:00;124.84;;31368;;;6
31368;2024-01-29 00:00:00;126.83;;31369;;;7
31369;2024-04-08 00:00:00;496.31;;31370;;;4
31370;2023-10-15 00:00:00;582.01;;31371;;;2
31371;2024-03-27 00:00:00;369.07;;31372;;;6
31372;2024-01-21 00:00:00;649.11;;31373;;;2
31373;2023-10-27 00:00:00;551.29;;31374;;;2
31374;2024-08-01 00:00:00;100.86;;31375;;;6
31375;2024-04-18 00:00:00;583.88;;31376;;;4
31376;2024-06-26 00:00:00;1037.51;;31377;;;2
31377;2024-05-14 00:00:00;107.88;;31378;;;4
31378;2024-09-22 00:00:00;157.26;;31379;;;6
31379;2024-08-21 00:00:00;214.32;;31380;;;6
31380;2024-05-01 00:00:00;160.88;;31381;;;4
31381;2024-07-29 00:00:00;92.39;;31382;;;2
31382;2023-12-09 00:00:00;506.52;;31383;;;4
31383;2024-03-24 00:00:00;866.29;;31384;;;7
31384;2024-09-07 00:00:00;38.84;;31385;;;2
31385;2024-05-24 00:00:00;351.83;;31386;;;5
31386;2023-11-29 00:00:00;75.26;;31387;;;7
31387;2024-05-14 00:00:00;331.29;;31388;;;7
31388;2023-11-07 00:00:00;796.43;;31389;;;4
31389;2024-08-12 00:00:00;260.76;;31390;;;5
31390;2023-12-16 00:00:00;230.84;;31391;;;1
31391;2024-01-26 00:00:00;1089.23;;31392;;;7
31392;2024-04-05 00:00:00;216.37;;31393;;;2
31393;2023-11-11 00:00:00;376.71;;31394;;;4
31394;2024-07-20 00:00:00;29.03;;31395;;;7
31395;2024-06-30 00:00:00;79.76;;31396;;;7
31396;2024-07-02 00:00:00;1026.99;;31397;;;1
31397;2024-07-12 00:00:00;29.88;;31398;;;2
31398;2024-04-03 00:00:00;65.36;;31399;;;2
31399;2024-06-03 00:00:00;403.23;;31400;;;5
31400;2024-06-09 00:00:00;99.58;;31401;;;6
31401;2024-09-21 00:00:00;48.7;;31402;;;3
31402;2024-06-03 00:00:00;47.2;;31403;;;6
31403;2024-07-03 00:00:00;327.34;;31404;;;7
31404;2023-11-24 00:00:00;735.64;;31405;;;1
31405;2024-09-28 00:00:00;167.17;;31406;;;1
31406;2024-07-17 00:00:00;273.97;;31407;;;3
31407;2023-12-09 00:00:00;81.99;;31408;;;4
31408;2024-02-15 00:00:00;494.63;;31409;;;1
31409;2024-09-03 00:00:00;112.9;;31410;;;3
31410;2023-10-10 00:00:00;1278.3;;31411;;;1
31411;2024-06-23 00:00:00;229.12;;31412;;;2
31412;2023-09-25 00:00:00;463.06;;31413;;;1
31413;2023-11-28 00:00:00;743.46;;31414;;;1
31414;2023-12-18 00:00:00;197.55;;31415;;;6
31415;2024-03-15 00:00:00;596.89;;31416;;;7
31416;2024-08-20 00:00:00;169.82;;31417;;;6
31417;2024-09-19 00:00:00;421.08;;31418;;;1
31418;2023-12-02 00:00:00;492.99;;31419;;;7
31419;2024-07-17 00:00:00;271.01;;31420;;;1
31420;2024-09-08 00:00:00;22.77;;31421;;;5
31421;2023-12-10 00:00:00;551.76;;31422;;;5
31422;2024-03-29 00:00:00;741.27;;31423;;;5
31423;2024-02-23 00:00:00;314.95;;31424;;;6
31424;2024-03-15 00:00:00;60.35;;31425;;;2
31425;2024-09-25 00:00:00;396.72;;31426;;;3
31426;2023-10-07 00:00:00;47.04;;31427;;;7
31427;2024-04-22 00:00:00;70.57;;31428;;;3
31428;2024-03-16 00:00:00;37.11;;31429;;;2
31429;2024-03-26 00:00:00;294.21;;31430;;;4
31430;2024-05-17 00:00:00;1388.25;;31431;;;4
31431;2024-07-27 00:00:00;422.34;;31432;;;4
31432;2023-10-11 00:00:00;112.18;;31433;;;1
31433;2024-07-04 00:00:00;102.69;;31434;;;4
31434;2023-10-29 00:00:00;588.51;;31435;;;4
31435;2024-09-04 00:00:00;515.26;;31436;;;2
31436;2023-12-07 00:00:00;33.97;;31437;;;6
31437;2024-01-21 00:00:00;73.45;;31438;;;3
31438;2024-05-20 00:00:00;144.98;;31439;;;1
31439;2024-01-15 00:00:00;112.26;;31440;;;4
31440;2024-05-25 00:00:00;374.27;;31441;;;1
31441;2023-10-18 00:00:00;109.14;;31442;;;5
31442;2024-03-02 00:00:00;169.3;;31443;;;7
31443;2024-01-03 00:00:00;104.79;;31444;;;3
31444;2024-05-29 00:00:00;352.3;;31445;;;4
31445;2024-09-18 00:00:00;179.23;;31446;;;1
31446;2024-05-08 00:00:00;440.36;;31447;;;4
31447;2024-04-18 00:00:00;106.14;;31448;;;6
31448;2024-08-21 00:00:00;322.04;;31449;;;5
31449;2024-03-19 00:00:00;168.43;;31450;;;1
31450;2024-07-18 00:00:00;212.81;;31451;;;1
31451;2024-04-29 00:00:00;40.82;;31452;;;7
31452;2024-03-31 00:00:00;225.49;;31453;;;5
31453;2023-11-27 00:00:00;270.0;;31454;;;1
31454;2024-09-08 00:00:00;222.04;;31455;;;5
31455;2024-03-27 00:00:00;78.32;;31456;;;1
31456;2024-06-05 00:00:00;470.69;;31457;;;1
31457;2024-08-06 00:00:00;145.02;;31458;;;3
31458;2023-11-03 00:00:00;216.71;;31459;;;4
31459;2024-02-21 00:00:00;37.59;;31460;;;2
31460;2024-02-05 00:00:00;697.33;;31461;;;4
31461;2023-10-06 00:00:00;53.45;;31462;;;1
31462;2024-04-17 00:00:00;846.28;;31463;;;2
31463;2024-06-03 00:00:00;262.98;;31464;;;1
31464;2024-04-29 00:00:00;90.98;;31465;;;3
31465;2024-05-04 00:00:00;312.95;;31466;;;6
31466;2024-08-30 00:00:00;324.06;;31467;;;5
31467;2024-08-12 00:00:00;87.27;;31468;;;4
31468;2024-05-30 00:00:00;47.48;;31469;;;3
31469;2023-09-30 00:00:00;306.05;;31470;;;5
31470;2023-09-20 00:00:00;243.32;;31471;;;2
31471;2023-10-17 00:00:00;506.25;;31472;;;7
31472;2023-09-22 00:00:00;354.96;;31473;;;3
31473;2024-06-24 00:00:00;245.03;;31474;;;1
31474;2024-04-07 00:00:00;1124.25;;31475;;;1
31475;2024-06-24 00:00:00;60.14;;31476;;;5
31476;2024-02-18 00:00:00;375.24;;31477;;;3
31477;2023-10-26 00:00:00;32.75;;31478;;;7
31478;2024-09-18 00:00:00;918.65;;31479;;;3
31479;2024-07-29 00:00:00;179.5;;31480;;;5
31480;2023-10-30 00:00:00;1059.69;;31481;;;7
31481;2023-12-21 00:00:00;606.01;;31482;;;1
31482;2024-04-14 00:00:00;329.34;;31483;;;3
31483;2023-12-03 00:00:00;404.81;;31484;;;4
31484;2023-12-27 00:00:00;320.59;;31485;;;3
31485;2024-04-27 00:00:00;240.35;;31486;;;7
31486;2024-04-04 00:00:00;66.86;;31487;;;2
31487;2024-03-03 00:00:00;204.14;;31488;;;5
31488;2024-01-02 00:00:00;33.91;;31489;;;3
31489;2024-05-02 00:00:00;88.19;;31490;;;5
31490;2024-03-31 00:00:00;553.67;;31491;;;7
31491;2024-02-05 00:00:00;253.21;;31492;;;6
31492;2024-08-09 00:00:00;153.11;;31493;;;7
31493;2024-01-11 00:00:00;503.25;;31494;;;7
31494;2023-11-04 00:00:00;586.54;;31495;;;6
31495;2024-05-13 00:00:00;339.49;;31496;;;1
31496;2023-12-17 00:00:00;384.12;;31497;;;6
31497;2024-05-16 00:00:00;397.67;;31498;;;1
31498;2023-12-18 00:00:00;258.14;;31499;;;7
31499;2024-09-02 00:00:00;235.67;;31500;;;4
31500;2024-05-24 00:00:00;402.5;;31501;;;3
31501;2024-07-06 00:00:00;363.81;;31502;;;2
31502;2023-09-30 00:00:00;244.89;;31503;;;2
31503;2024-01-05 00:00:00;62.08;;31504;;;6
31504;2024-05-04 00:00:00;580.72;;31505;;;1
31505;2024-05-15 00:00:00;235.29;;31506;;;6
31506;2024-05-22 00:00:00;864.6;;31507;;;1
31507;2024-07-10 00:00:00;909.17;;31508;;;4
31508;2024-06-16 00:00:00;153.49;;31509;;;5
31509;2024-01-17 00:00:00;236.97;;31510;;;6
31510;2024-06-10 00:00:00;163.64;;31511;;;7
31511;2024-08-21 00:00:00;312.91;;31512;;;4
31512;2024-08-27 00:00:00;450.21;;31513;;;6
31513;2024-03-06 00:00:00;554.27;;31514;;;3
31514;2024-08-28 00:00:00;146.33;;31515;;;5
31515;2024-05-06 00:00:00;490.09;;31516;;;2
31516;2024-05-17 00:00:00;141.62;;31517;;;2
31517;2023-09-20 00:00:00;39.95;;31518;;;4
31518;2024-09-21 00:00:00;247.21;;31519;;;2
31519;2024-02-02 00:00:00;269.51;;31520;;;2
31520;2024-04-29 00:00:00;704.87;;31521;;;3
31521;2024-02-09 00:00:00;526.81;;31522;;;7
31522;2024-09-13 00:00:00;131.31;;31523;;;7
31523;2023-09-18 00:00:00;356.29;;31524;;;7
31524;2024-03-07 00:00:00;315.17;;31525;;;3
31525;2024-04-25 00:00:00;171.49;;31526;;;6
31526;2024-07-21 00:00:00;403.34;;31527;;;2
31527;2024-09-01 00:00:00;819.24;;31528;;;2
31528;2024-04-24 00:00:00;392.8;;31529;;;7
31529;2023-12-15 00:00:00;372.19;;31530;;;6
31530;2024-04-03 00:00:00;128.18;;31531;;;4
31531;2024-03-25 00:00:00;45.45;;31532;;;7
31532;2024-07-29 00:00:00;390.13;;31533;;;7
31533;2024-04-23 00:00:00;616.39;;31534;;;5
31534;2024-09-11 00:00:00;132.94;;31535;;;3
31535;2024-05-13 00:00:00;156.28;;31536;;;7
31536;2024-04-14 00:00:00;263.41;;31537;;;4
31537;2023-10-26 00:00:00;653.04;;31538;;;1
31538;2024-07-24 00:00:00;138.07;;31539;;;1
31539;2024-03-02 00:00:00;177.78;;31540;;;3
31540;2024-04-15 00:00:00;201.71;;31541;;;5
31541;2023-11-05 00:00:00;424.18;;31542;;;2
31542;2024-03-01 00:00:00;17.75;;31543;;;5
31543;2023-10-31 00:00:00;376.93;;31544;;;1
31544;2023-12-09 00:00:00;253.88;;31545;;;3
31545;2024-09-07 00:00:00;296.87;;31546;;;4
31546;2023-11-22 00:00:00;145.84;;31547;;;4
31547;2024-02-22 00:00:00;76.52;;31548;;;2
31548;2023-12-06 00:00:00;43.8;;31549;;;7
31549;2024-08-17 00:00:00;387.69;;31550;;;6
31550;2023-12-04 00:00:00;132.57;;31551;;;4
31551;2024-07-31 00:00:00;318.82;;31552;;;4
31552;2024-05-25 00:00:00;38.34;;31553;;;5
31553;2023-10-30 00:00:00;932.92;;31554;;;1
31554;2024-06-22 00:00:00;889.25;;31555;;;3
31555;2024-08-26 00:00:00;464.97;;31556;;;1
31556;2024-01-07 00:00:00;219.26;;31557;;;1
31557;2024-08-16 00:00:00;129.96;;31558;;;2
31558;2024-07-05 00:00:00;433.13;;31559;;;5
31559;2024-07-26 00:00:00;86.82;;31560;;;3
31560;2024-04-25 00:00:00;186.26;;31561;;;3
31561;2024-05-15 00:00:00;170.42;;31562;;;6
31562;2024-01-09 00:00:00;193.77;;31563;;;1
31563;2024-03-28 00:00:00;297.09;;31564;;;1
31564;2024-08-14 00:00:00;437.56;;31565;;;1
31565;2023-12-12 00:00:00;239.89;;31566;;;5
31566;2023-12-01 00:00:00;359.14;;31567;;;4
31567;2024-09-11 00:00:00;77.22;;31568;;;7
31568;2024-07-13 00:00:00;80.89;;31569;;;3
31569;2024-01-24 00:00:00;215.13;;31570;;;6
31570;2024-02-27 00:00:00;148.49;;31571;;;1
31571;2024-05-19 00:00:00;241.13;;31572;;;7
31572;2024-01-31 00:00:00;175.05;;31573;;;2
31573;2024-07-06 00:00:00;338.73;;31574;;;4
31574;2024-01-23 00:00:00;17.91;;31575;;;1
31575;2024-02-17 00:00:00;73.74;;31576;;;3
31576;2024-06-05 00:00:00;355.25;;31577;;;5
31577;2024-05-01 00:00:00;890.92;;31578;;;2
31578;2023-10-20 00:00:00;186.51;;31579;;;3
31579;2023-12-11 00:00:00;104.73;;31580;;;7
31580;2024-05-13 00:00:00;269.48;;31581;;;1
31581;2024-03-09 00:00:00;684.61;;31582;;;6
31582;2024-03-21 00:00:00;269.7;;31583;;;4
31583;2023-11-17 00:00:00;248.08;;31584;;;2
31584;2024-08-15 00:00:00;158.35;;31585;;;6
31585;2024-07-06 00:00:00;105.2;;31586;;;6
31586;2024-03-19 00:00:00;837.62;;31587;;;2
31587;2024-08-18 00:00:00;649.27;;31588;;;5
31588;2023-12-20 00:00:00;335.88;;31589;;;4
31589;2024-05-04 00:00:00;329.7;;31590;;;3
31590;2023-11-08 00:00:00;498.38;;31591;;;2
31591;2024-02-26 00:00:00;511.15;;31592;;;7
31592;2024-04-29 00:00:00;11.82;;31593;;;4
31593;2024-02-02 00:00:00;284.47;;31594;;;1
31594;2023-11-16 00:00:00;229.3;;31595;;;1
31595;2024-08-03 00:00:00;111.7;;31596;;;5
31596;2023-12-09 00:00:00;660.92;;31597;;;5
31597;2024-08-09 00:00:00;74.13;;31598;;;7
31598;2024-07-14 00:00:00;101.56;;31599;;;7
31599;2024-06-25 00:00:00;52.87;;31600;;;3
31600;2024-03-19 00:00:00;440.86;;31601;;;4
31601;2024-01-01 00:00:00;302.59;;31602;;;7
31602;2024-05-07 00:00:00;98.2;;31603;;;3
31603;2024-01-08 00:00:00;185.3;;31604;;;3
31604;2024-02-14 00:00:00;589.43;;31605;;;4
31605;2023-10-14 00:00:00;189.14;;31606;;;4
31606;2024-08-06 00:00:00;346.13;;31607;;;7
31607;2024-06-29 00:00:00;783.76;;31608;;;6
31608;2024-08-06 00:00:00;248.87;;31609;;;6
31609;2024-08-24 00:00:00;12.55;;31610;;;1
31610;2024-05-14 00:00:00;373.98;;31611;;;6
31611;2023-10-29 00:00:00;244.97;;31612;;;7
31612;2024-03-22 00:00:00;585.13;;31613;;;6
31613;2024-08-08 00:00:00;424.35;;31614;;;1
31614;2023-09-28 00:00:00;89.01;;31615;;;6
31615;2024-07-18 00:00:00;93.32;;31616;;;1
31616;2024-09-16 00:00:00;236.62;;31617;;;6
31617;2024-07-25 00:00:00;126.7;;31618;;;1
31618;2024-06-22 00:00:00;257.21;;31619;;;6
31619;2024-05-17 00:00:00;148.48;;31620;;;5
31620;2024-08-23 00:00:00;34.56;;31621;;;4
31621;2024-07-16 00:00:00;124.22;;31622;;;6
31622;2024-07-23 00:00:00;300.06;;31623;;;5
31623;2023-11-24 00:00:00;186.48;;31624;;;1
31624;2024-08-15 00:00:00;298.07;;31625;;;6
31625;2024-02-25 00:00:00;897.75;;31626;;;3
31626;2024-03-16 00:00:00;498.24;;31627;;;4
31627;2024-01-07 00:00:00;1249.94;;31628;;;5
31628;2024-02-27 00:00:00;484.51;;31629;;;5
31629;2024-01-09 00:00:00;215.49;;31630;;;2
31630;2023-10-16 00:00:00;284.23;;31631;;;7
31631;2024-03-22 00:00:00;15.96;;31632;;;7
31632;2024-07-28 00:00:00;432.75;;31633;;;2
31633;2023-09-17 00:00:00;281.54;;31634;;;6
31634;2023-10-27 00:00:00;108.96;;31635;;;5
31635;2024-08-19 00:00:00;209.58;;31636;;;4
31636;2024-01-11 00:00:00;734.41;;31637;;;6
31637;2024-04-10 00:00:00;362.83;;31638;;;4
31638;2024-06-21 00:00:00;499.99;;31639;;;1
31639;2024-03-19 00:00:00;13.93;;31640;;;6
31640;2024-06-12 00:00:00;246.19;;31641;;;6
31641;2024-05-31 00:00:00;49.99;;31642;;;7
31642;2024-04-27 00:00:00;318.75;;31643;;;3
31643;2024-05-07 00:00:00;43.63;;31644;;;5
31644;2023-11-13 00:00:00;156.35;;31645;;;7
31645;2024-03-19 00:00:00;40.23;;31646;;;4
31646;2024-08-09 00:00:00;75.7;;31647;;;4
31647;2023-11-15 00:00:00;540.48;;31648;;;6
31648;2024-09-10 00:00:00;255.03;;31649;;;5
31649;2024-07-27 00:00:00;110.46;;31650;;;5
31650;2023-12-15 00:00:00;435.05;;31651;;;1
31651;2024-01-14 00:00:00;498.6;;31652;;;5
31652;2024-07-13 00:00:00;38.6;;31653;;;7
31653;2024-07-26 00:00:00;503.89;;31654;;;3
31654;2024-08-02 00:00:00;114.57;;31655;;;1
31655;2024-03-04 00:00:00;388.44;;31656;;;4
31656;2024-01-19 00:00:00;162.95;;31657;;;7
31657;2024-01-24 00:00:00;190.02;;31658;;;1
31658;2024-03-13 00:00:00;741.12;;31659;;;6
31659;2024-03-18 00:00:00;718.74;;31660;;;4
31660;2024-05-27 00:00:00;259.63;;31661;;;2
31661;2024-03-24 00:00:00;274.98;;31662;;;6
31662;2023-12-05 00:00:00;274.52;;31663;;;5
31663;2023-12-15 00:00:00;910.59;;31664;;;7
31664;2023-12-17 00:00:00;266.44;;31665;;;7
31665;2024-01-27 00:00:00;245.01;;31666;;;6
31666;2024-09-03 00:00:00;511.96;;31667;;;4
31667;2024-02-09 00:00:00;170.74;;31668;;;2
31668;2023-12-02 00:00:00;301.72;;31669;;;2
31669;2023-10-26 00:00:00;238.97;;31670;;;2
31670;2024-06-03 00:00:00;307.64;;31671;;;6
31671;2024-07-29 00:00:00;393.74;;31672;;;4
31672;2024-03-27 00:00:00;542.91;;31673;;;1
31673;2023-12-17 00:00:00;458.7;;31674;;;3
31674;2023-09-28 00:00:00;352.3;;31675;;;7
31675;2023-10-29 00:00:00;66.8;;31676;;;2
31676;2024-09-12 00:00:00;126.3;;31677;;;5
31677;2024-08-29 00:00:00;83.81;;31678;;;7
31678;2024-07-17 00:00:00;190.72;;31679;;;5
31679;2023-12-09 00:00:00;437.86;;31680;;;3
31680;2023-11-07 00:00:00;790.61;;31681;;;6
31681;2023-11-19 00:00:00;753.44;;31682;;;1
31682;2024-03-12 00:00:00;885.51;;31683;;;4
31683;2024-04-10 00:00:00;105.52;;31684;;;6
31684;2024-02-17 00:00:00;208.49;;31685;;;1
31685;2024-01-29 00:00:00;31.28;;31686;;;7
31686;2024-08-24 00:00:00;534.23;;31687;;;6
31687;2024-02-25 00:00:00;401.55;;31688;;;5
31688;2024-06-04 00:00:00;199.92;;31689;;;5
31689;2024-06-01 00:00:00;172.05;;31690;;;7
31690;2024-03-14 00:00:00;246.55;;31691;;;1
31691;2024-09-11 00:00:00;311.97;;31692;;;6
31692;2023-12-05 00:00:00;205.7;;31693;;;2
31693;2024-04-16 00:00:00;211.88;;31694;;;5
31694;2023-10-10 00:00:00;9.76;;31695;;;6
31695;2024-01-27 00:00:00;103.54;;31696;;;5
31696;2024-02-05 00:00:00;686.65;;31697;;;7
31697;2023-11-08 00:00:00;427.36;;31698;;;1
31698;2024-05-23 00:00:00;506.34;;31699;;;3
31699;2023-10-07 00:00:00;162.17;;31700;;;2
31700;2024-07-18 00:00:00;3342.21;;31701;;;5
31701;2023-11-30 00:00:00;529.14;;31702;;;1
31702;2024-05-16 00:00:00;232.21;;31703;;;6
31703;2024-01-20 00:00:00;259.09;;31704;;;7
31704;2024-07-23 00:00:00;136.93;;31705;;;6
31705;2023-10-08 00:00:00;778.65;;31706;;;6
31706;2024-02-02 00:00:00;417.51;;31707;;;1
31707;2024-05-28 00:00:00;138.84;;31708;;;2
31708;2023-10-09 00:00:00;803.26;;31709;;;2
31709;2023-12-26 00:00:00;736.77;;31710;;;5
31710;2024-03-30 00:00:00;236.54;;31711;;;6
31711;2024-01-14 00:00:00;74.14;;31712;;;5
31712;2024-07-31 00:00:00;298.34;;31713;;;2
31713;2024-07-19 00:00:00;25.88;;31714;;;3
31714;2024-02-27 00:00:00;355.12;;31715;;;5
31715;2023-09-30 00:00:00;400.2;;31716;;;4
31716;2024-02-14 00:00:00;53.31;;31717;;;6
31717;2024-02-02 00:00:00;431.76;;31718;;;3
31718;2023-12-20 00:00:00;492.75;;31719;;;6
31719;2024-06-28 00:00:00;149.95;;31720;;;3
31720;2024-01-06 00:00:00;86.94;;31721;;;5
31721;2024-06-25 00:00:00;17.08;;31722;;;4
31722;2024-01-24 00:00:00;437.95;;31723;;;2
31723;2024-03-20 00:00:00;211.68;;31724;;;3
31724;2024-04-13 00:00:00;416.72;;31725;;;5
31725;2024-07-19 00:00:00;108.15;;31726;;;3
31726;2023-11-25 00:00:00;110.3;;31727;;;7
31727;2024-09-18 00:00:00;542.23;;31728;;;3
31728;2023-12-09 00:00:00;177.99;;31729;;;3
31729;2023-10-23 00:00:00;44.65;;31730;;;7
31730;2024-04-30 00:00:00;147.92;;31731;;;2
31731;2024-02-09 00:00:00;153.45;;31732;;;2
31732;2024-08-04 00:00:00;240.97;;31733;;;5
31733;2024-07-27 00:00:00;114.15;;31734;;;5
31734;2024-06-06 00:00:00;196.03;;31735;;;6
31735;2024-06-29 00:00:00;109.95;;31736;;;7
31736;2023-11-06 00:00:00;531.63;;31737;;;2
31737;2023-12-03 00:00:00;200.26;;31738;;;2
31738;2024-05-22 00:00:00;429.76;;31739;;;3
31739;2023-12-24 00:00:00;219.18;;31740;;;6
31740;2024-08-13 00:00:00;114.55;;31741;;;7
31741;2023-11-28 00:00:00;90.61;;31742;;;1
31742;2024-07-15 00:00:00;257.54;;31743;;;1
31743;2024-07-23 00:00:00;96.08;;31744;;;3
31744;2024-09-27 00:00:00;116.03;;31745;;;6
31745;2024-05-06 00:00:00;122.5;;31746;;;1
31746;2024-03-06 00:00:00;539.57;;31747;;;5
31747;2024-03-22 00:00:00;171.98;;31748;;;3
31748;2023-12-26 00:00:00;628.44;;31749;;;5
31749;2024-03-31 00:00:00;507.73;;31750;;;2
31750;2024-02-27 00:00:00;241.09;;31751;;;6
31751;2024-09-03 00:00:00;783.31;;31752;;;1
31752;2024-04-05 00:00:00;110.85;;31753;;;6
31753;2023-09-30 00:00:00;162.88;;31754;;;5
31754;2024-01-24 00:00:00;49.2;;31755;;;7
31755;2024-05-06 00:00:00;160.89;;31756;;;6
31756;2024-02-14 00:00:00;3.55;;31757;;;4
31757;2024-03-08 00:00:00;257.83;;31758;;;3
31758;2024-06-26 00:00:00;458.92;;31759;;;2
31759;2023-10-26 00:00:00;26.78;;31760;;;4
31760;2024-07-20 00:00:00;181.85;;31761;;;6
31761;2024-05-17 00:00:00;237.44;;31762;;;7
31762;2024-06-08 00:00:00;40.21;;31763;;;4
31763;2024-08-19 00:00:00;331.66;;31764;;;5
31764;2024-02-07 00:00:00;342.36;;31765;;;3
31765;2024-07-16 00:00:00;23.33;;31766;;;7
31766;2024-03-17 00:00:00;226.05;;31767;;;1
31767;2024-01-04 00:00:00;46.11;;31768;;;2
31768;2024-03-16 00:00:00;443.03;;31769;;;5
31769;2023-10-14 00:00:00;860.48;;31770;;;3
31770;2024-07-27 00:00:00;117.27;;31771;;;6
31771;2024-03-14 00:00:00;800.48;;31772;;;7
31772;2024-04-03 00:00:00;258.01;;31773;;;1
31773;2024-06-26 00:00:00;964.32;;31774;;;5
31774;2024-06-01 00:00:00;184.67;;31775;;;6
31775;2024-08-27 00:00:00;128.73;;31776;;;4
31776;2024-08-27 00:00:00;71.28;;31777;;;7
31777;2024-06-20 00:00:00;150.53;;31778;;;5
31778;2024-04-28 00:00:00;208.22;;31779;;;5
31779;2024-06-03 00:00:00;122.09;;31780;;;2
31780;2024-07-24 00:00:00;579.15;;31781;;;4
31781;2024-01-19 00:00:00;59.31;;31782;;;6
31782;2024-07-22 00:00:00;436.16;;31783;;;2
31783;2024-04-13 00:00:00;121.36;;31784;;;2
31784;2024-01-31 00:00:00;113.47;;31785;;;2
31785;2023-12-15 00:00:00;293.2;;31786;;;2
31786;2024-02-13 00:00:00;104.41;;31787;;;5
31787;2023-12-31 00:00:00;213.54;;31788;;;4
31788;2023-10-16 00:00:00;516.06;;31789;;;7
31789;2024-08-01 00:00:00;484.74;;31790;;;4
31790;2023-10-06 00:00:00;85.17;;31791;;;7
31791;2024-05-05 00:00:00;713.18;;31792;;;7
31792;2024-05-06 00:00:00;156.87;;31793;;;7
31793;2024-08-31 00:00:00;291.63;;31794;;;3
31794;2024-05-07 00:00:00;84.72;;31795;;;7
31795;2024-07-12 00:00:00;710.5;;31796;;;5
31796;2024-01-09 00:00:00;29.26;;31797;;;2
31797;2024-04-04 00:00:00;221.04;;31798;;;2
31798;2023-11-14 00:00:00;23.25;;31799;;;5
31799;2024-04-02 00:00:00;433.75;;31800;;;3
31800;2024-01-15 00:00:00;62.89;;31801;;;3
31801;2024-06-13 00:00:00;363.8;;31802;;;4
31802;2024-05-07 00:00:00;44.82;;31803;;;6
31803;2023-12-02 00:00:00;302.4;;31804;;;7
31804;2024-07-15 00:00:00;470.02;;31805;;;3
31805;2024-08-08 00:00:00;218.71;;31806;;;7
31806;2024-09-09 00:00:00;417.56;;31807;;;3
31807;2024-02-08 00:00:00;467.25;;31808;;;5
31808;2024-05-06 00:00:00;441.46;;31809;;;2
31809;2024-01-09 00:00:00;99.67;;31810;;;7
31810;2023-12-10 00:00:00;160.66;;31811;;;3
31811;2024-01-08 00:00:00;264.83;;31812;;;7
31812;2024-03-27 00:00:00;93.08;;31813;;;5
31813;2024-06-05 00:00:00;295.44;;31814;;;4
31814;2023-10-04 00:00:00;199.51;;31815;;;2
31815;2024-01-28 00:00:00;239.17;;31816;;;2
31816;2024-01-18 00:00:00;142.21;;31817;;;7
31817;2024-09-05 00:00:00;634.32;;31818;;;1
31818;2024-01-09 00:00:00;155.37;;31819;;;2
31819;2024-05-27 00:00:00;118.56;;31820;;;7
31820;2024-03-31 00:00:00;372.18;;31821;;;2
31821;2023-11-23 00:00:00;79.23;;31822;;;3
31822;2024-01-11 00:00:00;331.51;;31823;;;3
31823;2024-08-30 00:00:00;105.01;;31824;;;6
31824;2023-11-14 00:00:00;682.79;;31825;;;4
31825;2024-05-18 00:00:00;205.78;;31826;;;1
31826;2023-10-01 00:00:00;1164.96;;31827;;;2
31827;2024-05-08 00:00:00;149.84;;31828;;;2
31828;2023-10-08 00:00:00;416.82;;31829;;;5
31829;2024-03-10 00:00:00;77.48;;31830;;;4
31830;2024-07-27 00:00:00;366.71;;31831;;;6
31831;2024-03-19 00:00:00;202.41;;31832;;;4
31832;2023-10-28 00:00:00;548.95;;31833;;;1
31833;2024-04-26 00:00:00;434.03;;31834;;;6
31834;2024-03-07 00:00:00;589.33;;31835;;;6
31835;2024-02-26 00:00:00;766.03;;31836;;;3
31836;2023-11-16 00:00:00;311.73;;31837;;;1
31837;2024-09-06 00:00:00;46.83;;31838;;;5
31838;2024-04-20 00:00:00;50.96;;31839;;;3
31839;2024-03-27 00:00:00;519.47;;31840;;;1
31840;2024-05-14 00:00:00;1079.07;;31841;;;5
31841;2023-11-18 00:00:00;148.01;;31842;;;4
31842;2024-06-12 00:00:00;738.48;;31843;;;6
31843;2024-06-28 00:00:00;279.94;;31844;;;2
