SHOPPING_CART_ID; DELETED_ON; CREATED_ON; AMOUNT_OF_PRODUCTS; CUSTOMER_ID
38541; ;2024-04-21;7;
38542; ;2024-01-21;5;
38543; ;2024-02-04;5;
38544; ;2024-05-09;5;
38545; ;2024-02-25;9;
38546; ;2024-04-10;4;
38547; ;2024-06-26;12;
38548; ;2024-06-20;24;
38549; ;2024-04-16;12;6
38550; ;2024-01-21;6;
38551; ;2024-01-15;5;
38552; ;2024-05-18;17;
38553; ;2024-02-03;11;
38554; ;2024-02-12;11;
38555; ;2024-05-18;5;
38556; ;2024-06-04;3;
38557; ;2024-05-30;19;
38558; ;2024-02-04;6;
38559; ;2024-04-17;11;
38560; ;2024-03-27;4;
38561; ;2024-01-24;5;
38562; ;2024-03-28;15;
38563; ;2024-04-20;1;72
38564; ;2024-04-15;10;
38565; ;2024-06-19;2;53
38566; ;2024-03-17;16;
38567; ;2024-06-08;4;
38568; ;2024-04-03;14;
38569; ;2024-02-20;8;
38570; ;2024-06-07;7;
38571; ;2024-06-28;12;
38572; ;2024-04-20;6;
38573; ;2024-05-17;5;
38574; ;2024-04-03;3;
38575; ;2024-06-30;4;
38576; ;2024-02-23;7;
38577; ;2024-06-14;10;
38578; ;2024-03-04;8;
38579; ;2024-03-29;8;
38580; ;2024-03-30;2;
38581; ;2024-02-25;4;
38582; ;2024-04-21;3;
38583; ;2024-02-05;16;
38584; ;2024-01-20;2;
38585; ;2024-01-18;5;
38586; ;2024-05-30;2;
38587; ;2024-04-09;7;
38588; ;2024-03-14;2;
38589; ;2024-02-02;3;11
38590; ;2024-03-02;9;
38591; ;2024-06-29;2;
38592; ;2024-02-20;5;
38593; ;2024-03-10;15;49
38594; ;2024-01-22;3;
38595; ;2024-06-16;2;
38596; ;2024-04-14;7;
38597; ;2024-06-08;23;
38598; ;2024-04-22;5;
38599; ;2024-02-23;8;
38600; ;2024-05-25;7;
38601; ;2024-02-22;19;
38602; ;2024-06-03;25;
38603; ;2024-02-19;4;
38604; ;2024-01-23;9;
38605; ;2024-01-23;3;
38606; ;2024-06-19;3;
38607; ;2024-03-03;2;
38608; ;2024-03-23;11;
38609; ;2024-03-24;16;
38610; ;2024-06-29;30;
38611; ;2024-03-10;3;
38612; ;2024-03-22;6;
38613; ;2024-02-07;36;
38614; ;2024-06-12;17;
38615; ;2024-05-29;21;
38616; ;2024-02-07;17;
38617; ;2024-06-16;3;
38618; ;2024-01-16;2;
38619; ;2024-05-20;13;
38620; ;2024-04-18;2;33
38621; ;2024-04-18;23;
38622; ;2024-01-18;35;95
38623; ;2024-02-29;7;
38624; ;2024-02-06;1;
38625; ;2024-03-26;2;
38626; ;2024-05-13;34;42
38627; ;2024-03-11;5;
38628; ;2024-01-03;5;
38629; ;2024-02-14;8;
38630; ;2024-04-06;3;
38631; ;2024-02-19;5;
38632; ;2024-04-05;3;
38633; ;2024-02-27;5;
38634; ;2024-01-05;17;
38635; ;2024-06-15;2;
38636; ;2024-04-04;2;65
38637; ;2024-06-10;7;
38638; ;2024-03-24;3;
38639; ;2024-05-21;11;
38640; ;2024-01-24;3;
38641; ;2024-06-07;13;11
38642; ;2024-05-19;6;
38643; ;2024-03-14;21;
38644; ;2024-05-22;17;
38645; ;2024-01-09;3;50
38646; ;2024-03-31;4;95
38647; ;2024-06-30;5;
38648; ;2024-01-07;12;
38649; ;2024-02-25;2;
38650; ;2024-03-15;5;
38651; ;2024-03-14;8;
38652; ;2024-05-23;1;
38653; ;2024-04-18;9;
38654; ;2024-01-31;6;
38655; ;2024-05-04;8;
38656; ;2024-03-13;4;
38657; ;2024-06-07;4;
38658; ;2024-01-19;2;
38659; ;2024-02-26;8;
38660; ;2024-06-09;20;
38661; ;2024-01-20;8;
38662; ;2024-06-13;8;
38663; ;2024-04-12;18;
38664; ;2024-05-20;9;
38665; ;2024-06-06;14;
38666; ;2024-06-11;3;
38667; ;2024-03-11;18;
38668; ;2024-04-24;5;
38669; ;2024-03-07;3;
38670; ;2024-02-28;5;
38671; ;2024-05-03;2;
38672; ;2024-05-17;10;
38673; ;2024-05-28;2;
38674; ;2024-01-05;10;
38675; ;2024-06-25;8;
38676; ;2024-01-27;21;
38677; ;2024-03-27;19;
38678; ;2024-06-30;11;
38679; ;2024-04-02;8;
38680; ;2024-03-03;2;
38681; ;2024-05-20;10;
38682; ;2024-02-25;6;
38683; ;2024-06-16;3;
38684; ;2024-03-18;8;
38685; ;2024-02-25;3;
38686; ;2024-04-27;8;
38687; ;2024-04-19;11;
38688; ;2024-06-03;9;
38689; ;2024-05-24;16;
38690; ;2024-01-28;10;
38691; ;2024-02-14;16;
38692; ;2024-01-02;4;
38693; ;2024-04-01;1;
38694; ;2024-05-11;9;
38695; ;2024-06-28;2;
38696; ;2024-04-15;3;
38697; ;2024-06-29;24;
38698; ;2024-01-30;35;39
38699; ;2024-04-28;3;
38700; ;2024-02-25;5;
38701; ;2024-02-11;13;
38702; ;2024-05-03;27;78
38703; ;2024-04-16;9;
38704; ;2024-03-11;7;
38705; ;2024-04-18;11;
38706; ;2024-01-14;5;
38707; ;2024-02-04;18;
38708; ;2024-06-15;2;
38709; ;2024-06-18;7;
38710; ;2024-01-10;14;
38711; ;2024-04-15;14;
38712; ;2024-01-06;18;
38713; ;2024-02-12;4;
38714; ;2024-05-19;1;
38715; ;2024-02-03;6;57
38716; ;2024-01-31;17;
38717; ;2024-03-12;5;
38718; ;2024-03-30;26;
38719; ;2024-03-09;23;
38720; ;2024-01-24;4;
38721; ;2024-05-30;2;
38722; ;2024-05-07;9;41
38723; ;2024-05-20;5;64
38724; ;2024-03-31;15;61
38725; ;2024-02-25;7;
38726; ;2024-05-16;3;
38727; ;2024-03-05;5;
38728; ;2024-01-19;24;42
38729; ;2024-06-14;2;
38730; ;2024-04-04;8;
38731; ;2024-03-24;2;
38732; ;2024-01-10;24;
38733; ;2024-01-13;34;
38734; ;2024-01-26;4;
38735; ;2024-06-21;25;17
38736; ;2024-01-05;23;
38737; ;2024-06-28;17;
38738; ;2024-02-04;4;
38739; ;2024-02-19;14;
38740; ;2024-05-07;24;
38741; ;2024-05-19;2;
38742; ;2024-05-31;8;
38743; ;2024-04-19;7;
38744; ;2024-05-14;30;
38745; ;2024-04-18;6;
38746; ;2024-03-13;15;
38747; ;2024-06-23;9;
38748; ;2024-03-19;7;
38749; ;2024-06-07;1;
38750; ;2024-06-04;21;
38751; ;2024-03-25;2;
38752; ;2024-02-17;9;
38753; ;2024-05-25;8;
38754; ;2024-04-21;1;
38755; ;2024-04-26;15;
38756; ;2024-05-30;23;
38757; ;2024-01-06;8;
38758; ;2024-06-18;19;67
38759; ;2024-04-02;19;
38760; ;2024-02-27;22;
38761; ;2024-06-23;6;
38762; ;2024-06-13;20;
38763; ;2024-03-04;2;
38764; ;2024-01-07;21;
38765; ;2024-03-02;4;
38766; ;2024-01-03;5;
38767; ;2024-03-02;3;
38768; ;2024-03-23;4;
38769; ;2024-04-27;8;
38770; ;2024-04-10;31;
38771; ;2024-04-12;3;
38772; ;2024-02-14;6;
38773; ;2024-06-27;13;
38774; ;2024-04-25;8;
38775; ;2024-02-08;34;
38776; ;2024-03-07;3;
38777; ;2024-06-11;9;
38778; ;2024-05-23;4;
38779; ;2024-05-03;13;7
38780; ;2024-03-11;6;
38781; ;2024-02-19;1;
38782; ;2024-03-26;2;
38783; ;2024-05-19;22;
38784; ;2024-03-22;6;
38785; ;2024-01-28;22;100
38786; ;2024-05-24;16;
38787; ;2024-06-12;4;
38788; ;2024-05-05;19;
38789; ;2024-01-10;3;
38790; ;2024-05-21;33;
38791; ;2024-05-02;14;
38792; ;2024-01-05;17;
38793; ;2024-05-01;15;
38794; ;2024-01-31;11;
38795; ;2024-03-02;7;
38796; ;2024-05-04;5;
38797; ;2024-02-07;10;
38798; ;2024-06-14;13;95
38799; ;2024-05-27;5;
38800; ;2024-02-14;5;
38801; ;2024-03-08;8;
38802; ;2024-02-05;5;
38803; ;2024-03-19;13;
38804; ;2024-04-22;9;
38805; ;2024-02-04;19;
38806; ;2024-06-07;10;22
38807; ;2024-06-25;21;93
38808; ;2024-03-30;23;
38809; ;2024-01-04;23;
38810; ;2024-04-17;1;
38811; ;2024-05-30;11;
38812; ;2024-06-06;30;
38813; ;2024-04-20;4;
38814; ;2024-01-07;1;
38815; ;2024-01-29;6;
38816; ;2024-04-26;5;
38817; ;2024-02-05;19;47
38818; ;2024-06-13;15;
38819; ;2024-06-04;2;
38820; ;2024-02-22;9;100
38821; ;2024-05-17;7;
38822; ;2024-05-09;25;6
38823; ;2024-05-07;7;
38824; ;2024-05-17;4;
38825; ;2024-01-27;18;
38826; ;2024-04-18;6;
38827; ;2024-03-03;13;
38828; ;2024-02-03;12;
38829; ;2024-02-27;15;88
38830; ;2024-04-08;4;
38831; ;2024-01-23;4;
38832; ;2024-06-17;3;10
38833; ;2024-03-12;25;
38834; ;2024-04-09;4;
38835; ;2024-01-25;11;
38836; ;2024-06-12;5;
38837; ;2024-02-05;4;
38838; ;2024-04-21;2;
38839; ;2024-03-15;3;
38840; ;2024-05-13;11;92
38841; ;2024-05-15;21;
38842; ;2024-01-19;18;
38843; ;2024-01-16;10;
38844; ;2024-04-26;16;
38845; ;2024-02-28;1;
38846; ;2024-05-14;2;
38847; ;2024-01-16;9;11
38848; ;2024-02-11;25;
38849; ;2024-04-27;29;22
38850; ;2024-06-24;6;26
38851; ;2024-04-01;2;
38852; ;2024-02-04;9;
38853; ;2024-04-02;11;
38854; ;2024-05-10;6;
38855; ;2024-02-29;10;58
38856; ;2024-03-03;5;
38857; ;2024-01-08;3;
38858; ;2024-01-06;7;
38859; ;2024-01-13;4;
38860; ;2024-01-23;3;
38861; ;2024-04-13;16;75
38862; ;2024-06-06;10;
38863; ;2024-01-18;3;
38864; ;2024-04-28;16;
38865; ;2024-06-28;17;
38866; ;2024-02-24;15;45
38867; ;2024-01-25;3;36
38868; ;2024-06-17;6;
38869; ;2024-03-03;10;
38870; ;2024-02-22;8;
38871; ;2024-04-21;14;
38872; ;2024-05-15;9;
38873; ;2024-05-31;3;
38874; ;2024-06-05;6;88
38875; ;2024-01-05;7;
38876; ;2024-05-02;30;
38877; ;2024-03-01;6;
38878; ;2024-03-14;3;
38879; ;2024-06-23;16;
38880; ;2024-05-21;27;
38881; ;2024-02-10;29;91
38882; ;2024-03-23;10;
38883; ;2024-05-01;3;
38884; ;2024-03-28;4;3
38885; ;2024-03-14;5;
38886; ;2024-04-24;2;
38887; ;2024-02-03;15;
38888; ;2024-06-08;4;
38889; ;2024-05-03;4;
38890; ;2024-03-18;11;
38891; ;2024-03-16;5;
38892; ;2024-01-05;18;
38893; ;2024-01-02;26;
38894; ;2024-04-08;10;
38895; ;2024-02-01;7;
38896; ;2024-06-25;2;
38897; ;2024-06-15;32;
38898; ;2024-02-19;13;
38899; ;2024-03-22;8;
38900; ;2024-05-25;5;
38901; ;2024-04-07;8;4
38902; ;2024-06-03;10;
38903; ;2024-04-07;8;
38904; ;2024-05-24;6;
38905; ;2024-01-03;3;
38906; ;2024-06-10;9;
38907; ;2024-01-02;3;
38908; ;2024-04-04;11;
38909; ;2024-01-03;10;
38910; ;2024-05-15;5;
38911; ;2024-05-16;9;
38912; ;2024-04-09;9;
38913; ;2024-05-21;3;
38914; ;2024-03-25;3;
38915; ;2024-02-15;11;
38916; ;2024-02-06;4;
38917; ;2024-02-07;9;
38918; ;2024-05-15;5;
38919; ;2024-06-18;1;
38920; ;2024-01-10;2;
38921; ;2024-05-12;20;
38922; ;2024-05-13;4;
38923; ;2024-02-27;1;
38924; ;2024-02-07;1;
38925; ;2024-01-29;7;
38926; ;2024-03-04;7;
38927; ;2024-04-28;3;
38928; ;2024-01-19;9;
38929; ;2024-03-14;7;
38930; ;2024-02-28;3;
38931; ;2024-05-12;6;65
38932; ;2024-03-06;16;
38933; ;2024-06-01;1;
38934; ;2024-05-14;7;
38935; ;2024-06-21;4;
38936; ;2024-04-18;8;
38937; ;2024-01-13;6;
38938; ;2024-01-07;8;
38939; ;2024-02-14;4;
38940; ;2024-01-09;7;
38941; ;2024-01-26;1;
38942; ;2024-01-21;14;18
38943; ;2024-04-11;4;
38944; ;2024-06-17;8;
38945; ;2024-06-08;4;38
38946; ;2024-04-27;7;
38947; ;2024-05-23;14;
38948; ;2024-02-10;3;
38949; ;2024-03-25;7;
38950; ;2024-06-08;5;
38951; ;2024-03-31;8;
38952; ;2024-03-19;11;
38953; ;2024-06-21;3;
38954; ;2024-02-21;3;
38955; ;2024-05-28;13;
38956; ;2024-04-19;2;
38957; ;2024-01-13;4;
38958; ;2024-02-11;15;53
38959; ;2024-01-14;11;69
38960; ;2024-03-24;5;
38961; ;2024-04-05;2;33
38962; ;2024-02-18;3;
38963; ;2024-01-29;2;
38964; ;2024-03-28;5;
38965; ;2024-03-09;3;
38966; ;2024-03-25;5;
38967; ;2024-03-08;4;
38968; ;2024-03-10;8;
38969; ;2024-01-19;9;
38970; ;2024-04-14;1;
38971; ;2024-04-04;1;
38972; ;2024-05-21;9;
38973; ;2024-06-23;24;
38974; ;2024-03-16;5;32
38975; ;2024-04-12;11;
38976; ;2024-04-13;3;
38977; ;2024-04-07;13;
38978; ;2024-06-28;5;43
38979; ;2024-03-01;9;
38980; ;2024-01-26;7;
38981; ;2024-03-29;2;
38982; ;2024-04-19;15;65
38983; ;2024-06-08;5;
38984; ;2024-06-23;5;23
38985; ;2024-04-19;1;
38986; ;2024-01-19;5;
38987; ;2024-03-23;4;49
38988; ;2024-03-30;5;55
38989; ;2024-06-14;16;
38990; ;2024-05-04;6;
38991; ;2024-04-26;7;
38992; ;2024-04-17;5;19
38993; ;2024-01-24;9;
38994; ;2024-05-07;2;43
38995; ;2024-04-12;9;
38996; ;2024-05-23;7;
38997; ;2024-04-07;4;
38998; ;2024-05-26;3;
38999; ;2024-01-09;18;79
39000; ;2024-06-11;5;
39001; ;2024-06-27;4;
39002; ;2024-06-20;5;
39003; ;2024-06-09;1;
39004; ;2024-06-03;1;
39005; ;2024-06-09;25;
39006; ;2024-03-07;6;
39007; ;2024-01-14;5;94
39008; ;2024-03-23;17;
39009; ;2024-06-20;28;43
39010; ;2024-05-30;20;
39011; ;2024-03-23;9;
39012; ;2024-04-05;37;
39013; ;2024-01-03;5;
39014; ;2024-05-11;12;
39015; ;2024-03-10;12;
39016; ;2024-04-08;1;
39017; ;2024-01-29;11;
39018; ;2024-06-26;6;
39019; ;2024-03-29;10;
39020; ;2024-05-26;11;
39021; ;2024-01-03;4;
39022; ;2024-01-07;4;
39023; ;2024-01-25;9;
39024; ;2024-03-24;6;37
39025; ;2024-06-07;9;
39026; ;2024-01-09;11;
39027; ;2024-02-18;3;
39028; ;2024-06-22;6;
39029; ;2024-02-04;1;
39030; ;2024-02-06;9;
39031; ;2024-03-27;12;
39032; ;2024-06-04;1;
39033; ;2024-01-05;4;
39034; ;2024-04-26;4;
39035; ;2024-01-12;12;
39036; ;2024-05-30;6;
39037; ;2024-04-08;3;
39038; ;2024-05-03;2;
39039; ;2024-04-16;9;
39040; ;2024-05-13;2;
39041; ;2024-05-12;8;
39042; ;2024-06-23;7;
39043; ;2024-01-13;5;
39044; ;2024-06-12;7;
39045; ;2024-06-20;1;
39046; ;2024-05-09;15;
39047; ;2024-05-20;7;
39048; ;2024-03-11;5;
39049; ;2024-03-07;7;
39050; ;2024-05-10;9;
39051; ;2024-02-15;10;
39052; ;2024-03-29;4;
39053; ;2024-02-14;8;
39054; ;2024-01-30;2;
39055; ;2024-01-28;6;
39056; ;2024-05-29;16;
39057; ;2024-03-23;10;
39058; ;2024-05-12;6;
39059; ;2024-01-09;8;
39060; ;2024-01-07;3;
39061; ;2024-06-20;6;
39062; ;2024-02-19;6;
39063; ;2024-02-22;2;
39064; ;2024-06-25;4;
39065; ;2024-02-19;4;24
39066; ;2024-01-12;39;
39067; ;2024-02-18;5;
39068; ;2024-02-27;12;
39069; ;2024-02-03;4;94
39070; ;2024-04-25;2;
39071; ;2024-06-21;16;
39072; ;2024-02-18;6;
39073; ;2024-03-07;19;
39074; ;2024-06-13;6;
39075; ;2024-04-14;3;
39076; ;2024-04-03;7;
39077; ;2024-06-26;11;
39078; ;2024-06-23;15;
39079; ;2024-03-30;5;
39080; ;2024-06-29;2;
39081; ;2024-02-02;2;
39082; ;2024-01-30;8;
39083; ;2024-02-23;1;
39084; ;2024-06-26;27;55
39085; ;2024-03-24;4;
39086; ;2024-06-26;21;
39087; ;2024-04-27;17;
39088; ;2024-03-29;6;
39089; ;2024-01-06;10;
39090; ;2024-04-11;33;
39091; ;2024-04-11;10;
39092; ;2024-04-10;8;
39093; ;2024-05-21;4;
39094; ;2024-03-08;4;
39095; ;2024-04-23;5;
39096; ;2024-06-20;9;
39097; ;2024-05-01;4;
39098; ;2024-05-17;1;
39099; ;2024-01-10;4;
39100; ;2024-04-04;3;
39101; ;2024-06-10;23;
39102; ;2024-05-01;10;35
39103; ;2024-02-20;11;
39104; ;2024-04-29;7;
39105; ;2024-05-05;4;
39106; ;2024-06-10;2;
39107; ;2024-04-28;2;
39108; ;2024-04-09;21;
39109; ;2024-01-11;3;26
39110; ;2024-01-15;1;
39111; ;2024-03-05;4;
39112; ;2024-05-05;4;
39113; ;2024-03-01;2;
39114; ;2024-01-14;4;
39115; ;2024-01-18;3;
39116; ;2024-01-23;4;
39117; ;2024-03-12;5;
39118; ;2024-02-17;4;
39119; ;2024-03-15;2;
39120; ;2024-03-06;1;
39121; ;2024-06-23;4;
39122; ;2024-01-26;3;
39123; ;2024-05-19;7;
39124; ;2024-03-20;17;10
39125; ;2024-06-12;4;
39126; ;2024-02-19;5;
39127; ;2024-06-06;1;
39128; ;2024-04-02;16;
39129; ;2024-01-26;2;
39130; ;2024-02-07;4;
39131; ;2024-03-07;21;
39132; ;2024-04-04;6;
39133; ;2024-01-21;6;
39134; ;2024-06-19;8;
39135; ;2024-04-05;11;
39136; ;2024-04-06;3;
39137; ;2024-02-20;6;
39138; ;2024-01-14;2;
39139; ;2024-06-26;5;
39140; ;2024-04-15;8;
39141; ;2024-05-06;9;
39142; ;2024-05-26;7;
39143; ;2024-04-14;5;
39144; ;2024-05-22;7;
39145; ;2024-01-13;11;
39146; ;2024-05-20;2;
39147; ;2024-04-10;13;
39148; ;2024-01-14;2;
39149; ;2024-06-21;9;72
39150; ;2024-01-17;7;
39151; ;2024-01-13;5;19
39152; ;2024-05-08;11;
39153; ;2024-03-22;10;
39154; ;2024-04-26;1;
39155; ;2024-03-17;1;
39156; ;2024-06-21;3;
39157; ;2024-04-10;3;
39158; ;2024-03-19;2;
39159; ;2024-03-01;2;
39160; ;2024-02-13;1;
39161; ;2024-01-04;12;79
39162; ;2024-06-20;1;
39163; ;2024-01-15;2;
39164; ;2024-05-17;20;
39165; ;2024-05-06;12;
39166; ;2024-01-25;9;
39167; ;2024-04-11;3;
39168; ;2024-03-26;10;
39169; ;2024-06-08;12;
39170; ;2024-01-10;3;
39171; ;2024-02-07;4;
39172; ;2024-05-19;6;
39173; ;2024-04-14;18;86
39174; ;2024-05-14;5;68
39175; ;2024-05-27;9;
39176; ;2024-06-12;8;
39177; ;2024-01-09;6;
39178; ;2024-05-02;6;
39179; ;2024-04-29;4;
39180; ;2024-04-26;2;
39181; ;2024-03-02;3;
39182; ;2024-06-06;4;
39183; ;2024-05-28;27;
39184; ;2024-05-22;2;
39185; ;2024-03-10;3;
39186; ;2024-03-02;5;
39187; ;2024-03-28;4;
39188; ;2024-03-30;23;
39189; ;2024-03-09;9;
39190; ;2024-03-26;4;
39191; ;2024-06-18;8;
39192; ;2024-01-19;9;
39193; ;2024-02-24;7;
39194; ;2024-03-23;3;
39195; ;2024-04-07;14;
39196; ;2024-02-07;5;
39197; ;2024-04-12;2;
39198; ;2024-04-13;10;
39199; ;2024-03-20;2;
39200; ;2024-01-04;9;
39201; ;2024-02-01;3;
39202; ;2024-04-13;5;
39203; ;2024-05-06;1;97
39204; ;2024-04-12;26;
39205; ;2024-02-14;12;
39206; ;2024-06-30;3;
39207; ;2024-05-12;16;
39208; ;2024-05-09;7;
39209; ;2024-05-20;10;
39210; ;2024-03-01;7;36
39211; ;2024-06-20;26;
39212; ;2024-02-28;8;
39213; ;2024-06-12;33;
39214; ;2024-05-30;13;
39215; ;2024-03-09;2;
39216; ;2024-03-24;1;
39217; ;2024-03-07;7;
39218; ;2024-05-03;21;
39219; ;2024-03-12;21;16
39220; ;2024-05-31;23;
39221; ;2024-05-06;38;
39222; ;2024-04-15;1;
39223; ;2024-05-19;9;24
39224; ;2024-06-04;3;6
39225; ;2024-05-26;2;
39226; ;2024-01-21;2;
39227; ;2024-01-27;11;
39228; ;2024-02-22;14;
39229; ;2024-03-30;3;21
39230; ;2024-02-26;6;
39231; ;2024-05-17;4;
39232; ;2024-05-23;8;
39233; ;2024-02-03;8;
39234; ;2024-04-08;27;
39235; ;2024-03-31;24;
39236; ;2024-06-26;13;
39237; ;2024-01-24;8;
39238; ;2024-01-26;12;45
39239; ;2024-06-08;14;
39240; ;2024-04-16;4;
39241; ;2024-06-25;19;
39242; ;2024-06-28;11;
39243; ;2024-06-20;11;
39244; ;2024-06-23;3;
39245; ;2024-06-21;10;
39246; ;2024-03-25;8;
39247; ;2024-01-06;16;
39248; ;2024-05-07;6;
39249; ;2024-04-30;15;
39250; ;2024-01-06;14;
39251; ;2024-02-04;11;
39252; ;2024-02-19;15;
39253; ;2024-05-25;22;
39254; ;2024-01-16;31;
39255; ;2024-03-17;28;
39256; ;2024-03-07;9;
39257; ;2024-04-08;2;28
39258; ;2024-02-03;16;
39259; ;2024-06-03;5;
39260; ;2024-06-20;11;
39261; ;2024-02-20;26;49
39262; ;2024-05-02;24;
39263; ;2024-02-07;12;
39264; ;2024-05-13;19;
39265; ;2024-03-24;9;
39266; ;2024-01-04;18;
39267; ;2024-06-03;14;
39268; ;2024-02-05;11;99
39269; ;2024-05-28;15;
39270; ;2024-03-01;12;
39271; ;2024-04-15;13;
39272; ;2024-04-23;25;
39273; ;2024-05-26;3;
39274; ;2024-04-06;9;
39275; ;2024-06-01;7;
39276; ;2024-02-05;9;
39277; ;2024-02-24;17;
39278; ;2024-06-20;6;
39279; ;2024-05-21;6;
39280; ;2024-04-13;6;
39281; ;2024-04-15;49;
39282; ;2024-01-20;24;
39283; ;2024-01-06;16;
39284; ;2024-05-09;14;98
39285; ;2024-03-27;2;
39286; ;2024-02-15;16;
39287; ;2024-03-30;13;
39288; ;2024-06-24;29;
39289; ;2024-03-14;4;
39290; ;2024-02-22;6;
39291; ;2024-05-22;3;
39292; ;2024-06-09;30;
39293; ;2024-04-21;1;
39294; ;2024-03-07;16;
39295; ;2024-02-13;10;
39296; ;2024-01-31;25;
39297; ;2024-05-16;14;
39298; ;2024-03-23;7;
39299; ;2024-05-02;19;
39300; ;2024-06-12;5;
39301; ;2024-03-21;5;
39302; ;2024-01-17;4;
39303; ;2024-02-01;11;
39304; ;2024-01-16;23;
39305; ;2024-04-18;4;
39306; ;2024-05-04;2;
39307; ;2024-05-27;5;
39308; ;2024-03-22;20;
39309; ;2024-05-14;16;
39310; ;2024-06-27;9;
39311; ;2024-05-24;8;20
39312; ;2024-02-05;3;
39313; ;2024-06-11;23;
39314; ;2024-06-16;17;
39315; ;2024-03-05;36;
39316; ;2024-04-29;20;
39317; ;2024-04-30;11;72
39318; ;2024-02-10;24;
39319; ;2024-01-02;2;
39320; ;2024-05-07;21;
39321; ;2024-01-04;2;
39322; ;2024-04-15;24;
39323; ;2024-04-24;3;
39324; ;2024-05-26;9;
39325; ;2024-04-07;15;41
39326; ;2024-01-20;7;
39327; ;2024-01-19;26;
39328; ;2024-04-27;5;
39329; ;2024-04-05;15;
39330; ;2024-01-02;9;
39331; ;2024-06-21;15;
39332; ;2024-06-27;12;
39333; ;2024-06-18;10;
39334; ;2024-03-09;16;
39335; ;2024-05-11;7;
39336; ;2024-05-16;3;
39337; ;2024-05-09;13;
39338; ;2024-02-03;12;52
39339; ;2024-04-08;25;
39340; ;2024-05-23;2;
39341; ;2024-06-09;5;
39342; ;2024-01-09;13;
39343; ;2024-02-08;6;89
39344; ;2024-02-10;12;
39345; ;2024-02-06;7;
39346; ;2024-02-17;5;
39347; ;2024-05-25;3;45
39348; ;2024-06-25;7;
39349; ;2024-05-24;14;40
39350; ;2024-02-21;21;
39351; ;2024-01-07;6;78
39352; ;2024-02-05;4;
39353; ;2024-04-04;10;
39354; ;2024-05-04;4;
39355; ;2024-02-20;6;
39356; ;2024-03-20;2;
39357; ;2024-03-07;9;
39358; ;2024-02-28;15;
39359; ;2024-01-26;9;
39360; ;2024-03-22;53;
39361; ;2024-04-10;6;
39362; ;2024-06-07;4;
39363; ;2024-04-24;24;51
39364; ;2024-06-21;6;
39365; ;2024-01-15;3;
39366; ;2024-05-31;5;
39367; ;2024-04-11;2;
39368; ;2024-03-06;7;
39369; ;2024-05-14;18;
39370; ;2024-01-04;3;
39371; ;2024-01-02;29;
39372; ;2024-02-16;40;
39373; ;2024-03-29;8;
39374; ;2024-04-09;6;93
39375; ;2024-02-20;5;
39376; ;2024-02-04;12;
39377; ;2024-03-22;4;
39378; ;2024-06-09;11;
39379; ;2024-03-19;26;
39380; ;2024-04-17;15;
39381; ;2024-03-30;2;
39382; ;2024-04-13;7;
39383; ;2024-05-20;7;
39384; ;2024-02-16;3;
39385; ;2024-03-26;6;
39386; ;2024-06-23;5;56
39387; ;2024-04-23;10;
39388; ;2024-02-09;11;
39389; ;2024-06-20;2;
39390; ;2024-05-18;10;
39391; ;2024-04-14;10;
39392; ;2024-06-01;9;
39393; ;2024-05-09;3;
39394; ;2024-01-07;11;
39395; ;2024-03-27;7;
39396; ;2024-02-19;7;
39397; ;2024-03-31;14;
39398; ;2024-05-05;1;
39399; ;2024-01-30;11;65
39400; ;2024-02-11;10;
39401; ;2024-02-17;6;
39402; ;2024-06-24;24;
39403; ;2024-04-11;7;
39404; ;2024-01-23;2;
39405; ;2024-03-11;13;
39406; ;2024-01-30;19;
39407; ;2024-03-25;3;
39408; ;2024-03-25;17;
39409; ;2024-05-17;3;
39410; ;2024-04-19;5;
39411; ;2024-03-23;36;
39412; ;2024-01-12;32;
39413; ;2024-01-07;12;
39414; ;2024-04-22;10;
39415; ;2024-02-21;14;
39416; ;2024-03-25;8;
39417; ;2024-06-11;7;
39418; ;2024-03-06;5;
39419; ;2024-02-12;13;
39420; ;2024-03-23;10;
39421; ;2024-03-30;3;
39422; ;2024-05-16;2;
39423; ;2024-06-04;19;
39424; ;2024-03-19;3;
39425; ;2024-01-24;5;
39426; ;2024-01-20;9;
39427; ;2024-06-28;10;
39428; ;2024-04-14;22;
39429; ;2024-01-20;2;
39430; ;2024-06-24;14;80
39431; ;2024-01-14;2;
39432; ;2024-05-06;2;
39433; ;2024-06-20;6;
39434; ;2024-03-11;3;
39435; ;2024-04-29;4;91
39436; ;2024-05-31;7;
39437; ;2024-01-17;2;
39438; ;2024-04-23;2;
39439; ;2024-02-22;7;
39440; ;2024-05-24;2;
39441; ;2024-05-10;12;
39442; ;2024-03-12;21;
39443; ;2024-03-06;2;
39444; ;2024-01-14;6;
39445; ;2024-02-08;6;32
39446; ;2024-04-23;31;
39447; ;2024-04-28;7;
39448; ;2024-04-16;9;
39449; ;2024-05-02;4;
39450; ;2024-02-22;9;
39451; ;2024-01-17;31;
39452; ;2024-01-14;5;
39453; ;2024-05-26;9;66
39454; ;2024-03-20;5;
39455; ;2024-03-14;5;
39456; ;2024-01-06;20;
39457; ;2024-02-05;6;
39458; ;2024-02-14;30;
39459; ;2024-03-30;9;
39460; ;2024-05-16;1;
39461; ;2024-05-14;12;
39462; ;2024-03-01;15;
